'DV Urban Realty Partners Fund I','Newport Capital Partners',2250.00,-2.80,0.94,1.99,92.47,108.07
'DW Healthcare Partners III','DW Healthcare Partners',3000.00,0.90,1.03,86.97,16.51,103.60
'DW Healthcare Partners IV','DW Healthcare Partners',500.00,7.50,1.43,28.71,113.82,119.42
'DW NP Holdings - DivcoWest Separate Account','DivcoWest',500.00,12.50,1.64,45.36,119.07,106.90
'Dahlia Europe','Flexstone Partners',59.30,8.80,2.47,0.00,247.10,100.00
'Dahlia France','Flexstone Partners',141.10,21.10,2.32,2.48,229.21,96.51
'Danish Microfinance Partners','Maj Invest Equity',360.00,17.00,1.40,75.57,64.21,108.92
'Darwin Venture Capital Fund of Funds','Darwin Ventures',100.00,-0.10,1.00,33.16,66.38,120.58
'Darwin Venture Capital Fund of Funds II','Darwin Ventures',135.00,5.70,1.35,0.00,135.27,100.00
'Darwin Venture Capital Fund of Funds III','Darwin Ventures',251.00,4.33,1.20,0.00,119.64,100.00
'Datacore Fund','GI Partners',425.00,2.04,1.12,0.27,111.34,99.74
'Davidson Kempner Long-Term Distressed Opportunities Fund','Davidson Kempner Capital Management',325.00,4.90,1.33,0.00,132.79,96.24
'Davidson Kempner Long-Term Distressed Opportunities Fund III','Davidson Kempner Capital Management',61.00,17.10,2.40,0.00,239.70,81.50
'De Novo Ventures II','De Novo Ventures',172.00,13.20,1.78,0.00,177.90,98.90
'Decathlon Alpha','Decathlon Capital Partners',173.70,23.30,1.80,122.50,57.76,64.80
'Decathlon Alpha II','Decathlon Capital Partners',75.00,6.70,1.89,0.00,189.10,80.60
'Deerfield Healthcare Innovations Fund','Deerfield Management Company',120.00,13.90,2.38,0.00,238.20,100.00
'Deerpath Capital I','Deerpath Capital Management',330.00,13.70,1.59,0.00,159.10,100.00
'Delta-V Capital 2015 Access Fund','Delta V Capital',294.09,16.30,1.44,71.49,72.35,100.88
'Denham Commodity Partners Fund V','Denham Capital Management',1500.00,6.97,1.20,11.84,108.29,83.57
'Denham Commodity Partners Fund VI','Denham Capital Management',226.97,12.40,1.74,0.00,173.90,96.00
'Denham Commodity Partners IV','Denham Capital Management',428.30,11.17,1.78,27.56,150.51,99.10
'Deutsche European Partners IV','DWS Group - Multi-Manager',960.94,11.43,1.62,33.93,128.06,95.13
'Development Partners Fund','Development Principles Group',984.14,22.91,1.41,75.24,66.15,90.25
'Devon - Employees' Retirement System of Texas US Self-Storage Value Fund I Separate Account','Devon Self-Storage',245.59,8.41,1.48,0.00,148.44,87.50
'Diamond Castle Partners IV','Diamond Castle',366.36,14.73,1.18,89.48,28.11,59.70
'Diamond State Ventures','Diamond State Ventures',474.60,11.65,1.66,0.76,164.90,90.40
'Diamond State Ventures II','Diamond State Ventures',465.86,15.84,1.68,34.24,133.49,87.80
'Direct Capital IV','Direct Capital',266.00,15.58,1.31,0.00,131.26,92.27
'Direct Lending Fund II','BlueBay Asset Management',380.00,-25.07,0.38,0.00,38.35,99.83
'Distressed Opportunities Fund III','Goldman Sachs AIMS Private Equity',461.00,9.30,1.26,0.00,125.66,98.89
'DivcoWest Fund III','DivcoWest',465.00,8.20,1.22,31.79,90.00,100.00
'DivcoWest Fund IV','DivcoWest',1000.00,8.77,1.08,101.17,7.03,54.56
'Divergent Ventures Partners I','Divergent Ventures',62.00,9.70,1.87,0.00,187.34,100.00
'Diversified Private Equity Investors I','MidCoast Capital',117.00,12.65,1.54,1.00,153.00,100.00
'Dogwood Equity I','Dogwood Equity',200.00,7.33,1.68,99.47,68.67,100.00
'Domain Environmental Investments','Domain Timber Advisors',300.00,-8.39,0.62,8.25,53.69,92.71
'Domain Environmental Investments II','Domain Timber Advisors',668.00,-1.50,0.92,2.00,90.05,112.91
'Domain III','Domain Associates',1800.00,8.20,1.53,0.89,152.54,112.26
'Domain Partners IV','Domain Associates',3900.00,8.07,1.20,85.90,33.96,110.34
'Domain Partners VI','Domain Associates',410.00,-4.20,0.90,0.00,90.34,115.38
'Domain Partners VII','Domain Associates',486.00,1.68,1.06,0.00,105.77,128.96
'Domain Partners VIII','Domain Associates',159.00,18.40,2.73,0.00,273.01,104.55
'Domain Timber Investments II','Domain Timber Advisors',164.00,17.60,2.04,0.00,203.74,81.62
'Dorado Energy Partners','OFS Energy',1155.67,11.30,1.62,0.00,162.00,115.00
'Doughty Hanson & Co III','DH Private Equity Partners',537.89,7.10,1.21,0.00,120.99,128.46
'Doughty Hanson & Co IV','DH Private Equity Partners',920.03,-100.00,0.00,0.00,0.00,112.43
'Doughty Hanson & Co V','DH Private Equity Partners',3511.81,0.73,1.04,7.21,96.30,103.18
'Dover Street IX','HarbourVest Partners',1100.00,13.70,1.68,3.76,164.03,127.54
'Dover Street VII','HarbourVest Partners',1150.00,2.50,1.13,3.83,109.07,114.52
'Dover Street VIII','HarbourVest Partners',2500.00,16.00,1.61,124.43,36.96,73.43
'Downtown Properties US Fund I','Gaw Capital Partners',470.00,34.10,1.98,0.00,198.32,154.89
'Draper Atlantic Venture Fund II','New Atlantic Ventures',990.18,20.66,1.72,117.33,55.09,65.00
'Draper Fisher Jurvetson X','Threshold Ventures',134.00,8.00,1.22,3.58,118.46,123.34
'Draper Fisher Jurvetson XI','Threshold Ventures',436.00,-3.03,0.88,0.38,87.64,101.54
'Draper Fisher Jurvetson XII','Threshold Ventures',553.00,6.70,1.27,3.68,123.13,90.26
'Draper Triangle II','Draper Triangle Ventures',100.00,26.10,3.15,0.00,315.00,109.00
'Draper Triangle III','Draper Triangle Ventures',1330.00,24.90,2.45,0.00,245.00,111.00
'Drive Capital II','Drive Capital',3900.00,20.60,2.08,0.00,208.00,111.00
'Drug Royalty II','DRI Capital',7850.00,14.50,2.10,2.00,208.08,105.23
'Drug Royalty III','DRI Capital',13700.00,12.90,1.60,12.61,147.68,133.09
'Drum Special Situation Partners I','Drum Capital Management',13000.00,10.90,1.30,89.43,40.16,104.86
'Drum Special Situation Partners III','Drum Capital Management',1500.00,4.20,1.08,71.42,36.80,60.83
'Dubin Clark Fund II','Dubin Clark',296.00,14.70,1.52,0.00,151.60,96.60
'Dune Real Estate Fund II','Dune Real Estate Partners',950.00,4.34,1.33,44.21,88.92,144.26
'EB III Annex','Earlybird Venture Capital',4200.00,13.00,1.50,93.99,56.40,87.02
'ECI 6','ECI Partners',211.00,31.00,2.55,0.00,254.77,67.83
'ECI 7','ECI Partners',1352.30,11.40,1.30,1.44,128.07,198.55
'EI Fund VI','Equity International',2400.00,3.30,1.06,93.39,12.36,53.04
'EIG Energy Fund X','EIG Global Energy Partners',602.00,2.60,1.13,14.02,98.95,155.92
'EIG Energy Fund XIV','EIG Global Energy Partners',605.00,7.30,1.33,1.62,131.88,122.93
'EIG Energy Fund XV','EIG Global Energy Partners',220.00,4.55,1.24,0.00,123.80,86.44
'EIG Energy Fund XVI','EIG Global Energy Partners',1100.00,52.70,1.76,0.00,175.86,164.20
'EIIRC Multifamily Fund 2013 LLC','Banyan Street Real Estate Funds',3800.00,6.66,1.38,8.84,129.40,103.97
'EIIRC Value Add Fund II','Banyan Street Real Estate Funds',700.00,-39.45,0.13,0.00,12.67,101.18
'EIV Capital Fund I','EIV Capital',215.00,18.65,2.20,0.00,220.10,110.38
'EIV Capital Fund II','EIV Capital',400.00,11.54,2.20,40.11,179.39,98.97
'EMG AENO Co-Investment','Energy & Minerals Group',700.00,19.47,2.36,51.90,184.19,99.69
'EMG PRES Equity','Energy & Minerals Group',820.00,22.65,2.27,85.43,141.75,103.82
'EMG Traverse Co-Investment','Energy & Minerals Group',1025.60,11.15,1.33,132.10,0.82,76.55
'EMW Ventures','Warburg Pincus',171.00,0.30,1.02,0.00,102.17,100.00
'EQT Credit Fund','EQT',400.00,216.70,2.47,80.00,167.30,68.40
'EQT Greater China II','EQT',210.00,23.46,2.32,0.29,231.93,77.72
'EQT IV','EQT',280.00,8.20,1.68,0.00,168.42,97.67
'EQT Infrastructure I','EQT',180.00,10.87,1.65,164.57,0.00,100.00
'EQT Infrastructure II','EQT',275.00,12.98,1.41,141.02,0.00,90.78
'EQT Infrastructure III','EQT',50.00,25.96,1.54,154.35,0.00,98.67
'EQT Opportunity Fund','EQT',2.50,31.93,2.32,0.00,232.00,100.00
'EQT V','EQT',8.00,20.04,1.72,0.00,172.00,100.00
'EQT VI','EQT',21.80,12.15,1.61,48.85,112.51,100.00
'EQT VII','EQT',36.50,14.55,1.40,90.85,49.28,100.00
'ERS Private Equity Emerging Manager Fund II','GCM Grosvenor',90.00,-16.48,0.41,13.33,28.00,100.00
'ERS Private Equity International Fund I','Pavilion Alternatives Group',149.00,26.54,1.93,0.00,192.92,106.36
'ERS Private Equity International Fund II','Pavilion Alternatives Group',278.50,27.89,1.86,0.00,185.55,86.68
'ERS Private Real Estate Emerging Manager I','Oak Street Real Estate Capital',632.40,1.90,1.09,0.00,108.90,123.70
'ESP Golden Bear Europe Fund','SL Capital Partners',1163.00,14.60,1.41,9.99,131.13,112.10
'EV I','EV Private Equity',800.00,11.60,1.32,54.00,77.55,91.30
'EW Healthcare Partners','EW Healthcare Partners',173.00,14.00,1.34,1.00,133.00,84.00
'Earlybird 2012','Earlybird Venture Capital',561.00,13.00,1.53,32.00,121.00,75.00
'Earlybird I/II','Earlybird Venture Capital',474.80,5.69,1.49,20.40,128.24,100.00
'Earlybird III','Earlybird Venture Capital',941.60,8.30,1.43,60.06,82.69,93.30
'Earlybird IV','Earlybird Venture Capital',55.10,14.95,1.93,76.36,116.92,92.50
'Earlybird IV Growth Opportunities','Earlybird Venture Capital',1421.00,9.40,1.39,91.98,46.89,92.54
'East Capital Amber Fund','East Capital Group',1924.00,14.15,1.34,125.17,8.72,93.69
'East Ventures Fund 3','East Ventures',294.69,2.99,1.14,0.00,114.00,100.00
'Eastern Link Capital Fund I','Eastern Link Capital',185.60,21.17,1.74,0.00,173.80,75.60
'Eastern Link Capital RMB Fund III','Eastern Link Capital',634.90,11.41,2.19,174.23,44.62,99.04
'Eastern Timberland Opportunities II','Timberland Investment Resources',1020.00,6.54,1.30,101.08,29.11,100.00
'Eclipse Ventures Fund I','Eclipse Ventures',1009.00,-0.42,0.90,49.56,40.65,131.04
'Ecosystem Investment Partners II','Ecosystem Investment Partners',40.00,15.00,1.89,46.00,143.00,100.00
'Ecotrust Forests II','Ecotrust Forest Management',29.00,13.00,1.50,77.00,73.00,100.00
'Edgewater Growth Capital Partners','Edgewater Funds',110.00,16.94,1.98,0.00,198.32,100.00
'Edgewater Growth Capital Partners II','Edgewater Funds',113.40,15.73,2.34,42.24,192.10,100.00
'Edgewater Growth Capital Partners III','Edgewater Funds',213.00,9.73,1.43,83.82,59.43,100.00
'Edgewater Private Equity Fund III','Gordon Management',377.00,12.74,1.29,129.19,0.00,77.48
'Edison II','Edison Partners',55.00,53.70,1.80,0.00,180.00,100.00
'Edison V','Edison Partners',316.00,9.18,1.71,73.75,97.16,99.09
'Edison VI','Edison Partners',400.00,6.04,1.22,122.00,0.00,99.40
'Edison VII','Edison Partners',100.00,15.00,1.70,0.00,170.00,100.00
'Edison VIII','Edison Partners',400.00,29.70,2.41,25.21,215.79,86.18
'Egeria Private Equity Fund III','Egeria Capital Management',1200.00,11.80,1.87,41.09,146.22,113.88
'Egeria Private Equity Fund IV','Egeria Capital Management',200.00,20.20,2.38,28.55,209.19,92.43
'Egis Security Fund','Egis Capital Partners',1680.00,14.86,1.53,113.31,39.25,105.93
'El Dorado Ventures III','El Dorado Ventures',9.70,6.70,2.46,0.00,246.30,100.00
'El Dorado Ventures IV','El Dorado Ventures',280.00,-24.10,0.10,8.31,1.75,99.27
'El Dorado Ventures V','El Dorado Ventures',250.00,-16.20,0.17,15.65,1.58,101.61
'El Dorado Ventures VI','El Dorado Ventures',28.50,22.50,2.62,166.00,96.00,100.00
'Elaia Alpha Fund','Elaia Partners',50.00,20.80,1.63,160.00,3.00,76.60
'Elaia Ventures','Elaia Partners',160.00,27.20,1.85,134.00,51.00,91.90
'Electra Private Equity Partners','Motion Equity Partners',19.10,20.70,1.55,105.00,50.00,100.00
'Electranova Capital','Idinvest Partners',250.00,71.33,2.35,233.63,1.22,46.92
'Electranova Capital 2','Idinvest Partners',18.08,14.85,1.46,0.00,146.00,100.00
'Electranova US Investments','Idinvest Partners',51.66,12.50,1.25,43.00,82.00,69.00
'Element Partners II','Element Partners',196.60,11.09,1.96,0.00,196.12,100.00
'ElmTree Net Lease Fund II','ElmTree Funds',103.00,38.06,3.28,0.00,328.32,100.00
'ElmTree Special Opportunities Fund I','ElmTree Funds',222.00,-3.77,0.91,0.00,90.52,100.00
'Embarcadero Capital Investors','Embarcadero Capital Partners',400.00,-14.30,0.22,0.00,21.60,95.00
'Embarcadero Capital Investors II','Embarcadero Capital Partners',341.00,7.99,1.66,0.00,165.61,96.00
'Embarcadero Capital Investors III','Embarcadero Capital Partners',76.40,21.48,1.72,0.00,171.85,101.73
'Embarcadero Capital Investors IV','Embarcadero Capital Partners',74.90,20.93,2.02,0.00,202.39,99.60
'Embarcadero Capital Investors V','Embarcadero Capital Partners',106.40,16.49,1.89,36.87,151.77,96.71
'Emerald Hill Capital Partners I','Emerald Hill Capital Partners',202.00,13.50,1.50,98.87,51.53,96.15
'Emergence Capital Partners II','Emergence Capital Partners',1191.00,10.07,1.33,117.73,15.20,80.96
'Emerging Europe Growth Fund II','Horizon Capital',350.00,-14.17,0.75,72.49,2.62,22.90
'Emerging Markets Separate Account A','Siguler Guff',420.00,9.94,1.16,105.34,10.23,69.57
'Emerging Markets Separate Account B','Siguler Guff',150.00,13.14,1.24,59.97,63.68,94.82
'Emerging Markets Separate Account D','Siguler Guff',3200.00,19.49,1.79,9.62,169.19,157.60
'Emerging Markets Separate Account E','Siguler Guff',4400.00,-1.66,0.96,24.14,71.65,146.62
'Emet Municipal Real Estate Strategy','Emet Capital Management',6200.00,11.00,1.24,90.61,32.94,56.00
'EnCap Energy Capital Fund III','EnCap Investments',2000.00,15.60,1.73,4.78,168.39,95.00
'EnCap Energy Capital Fund IV','EnCap Investments',2100.00,2.20,1.09,25.22,83.78,90.00
'EnCap Energy Capital Fund IX','EnCap Investments',1300.00,6.00,1.08,97.33,11.11,75.00
'EnCap Energy Capital Fund V','EnCap Investments',60.00,13.00,2.93,0.46,292.54,84.45
'EnCap Energy Capital Fund VI','EnCap Investments',116.00,19.50,2.02,12.55,189.45,94.76
'EnCap Energy Capital Fund VII','EnCap Investments',171.00,9.14,1.24,84.10,40.26,76.34
'EnCap Energy Capital Fund VIII','EnCap Investments',485.00,12.50,1.79,32.25,146.37,79.54
'EnCap Energy Capital Fund X','EnCap Investments',55.00,9.10,1.28,0.00,128.14,80.95
'EnCap Flatrock Midstream Fund I','EnCap Investments',120.00,13.50,1.73,121.59,51.69,64.47
'EnCap Flatrock Midstream Fund III','EnCap Investments',125.00,38.60,2.71,0.00,271.30,143.70
'Encore Consumer Capital Fund','Encore Consumer Capital',450.00,0.11,1.00,0.00,100.40,100.32
'Encore Consumer Capital Fund II','Encore Consumer Capital',365.00,15.90,1.93,2.91,190.49,100.88
'Endeavour Capital Fund III','Endeavour Capital',650.00,13.90,1.99,16.32,183.09,91.95
'Endeavour Capital Fund IV','Endeavour Capital',204.00,13.60,1.41,140.65,0.00,90.19
'Endeavour II','Endeavour Vision',342.00,5.79,1.09,103.79,4.72,49.82
'Endeavour Medtech Growth','Endeavour Vision',107.00,19.90,1.83,0.00,182.87,86.86
'Endowment Energy Partners I','Commonfund Capital',265.00,8.00,1.67,0.00,166.50,90.90
'Endowment Energy Partners II','Commonfund Capital',600.00,17.80,1.65,107.84,56.94,112.44
'Endowment Private Equity I','Commonfund Capital',7525.00,9.23,1.82,19.47,162.15,92.34
'Endowment Private Equity II','Commonfund Capital',1812.00,12.80,2.23,28.17,194.83,82.51
'Endowment Private Equity III','Commonfund Capital',1061.00,26.72,3.12,0.30,311.76,86.00
'Endowment Private Equity IV','Commonfund Capital',324.00,14.62,2.28,0.00,228.30,100.00
'Endowment Private Equity V','Commonfund Capital',2611.00,11.88,1.43,62.53,80.59,132.80
'Endowment Private Equity VI','Commonfund Capital',4000.00,-2.90,0.98,75.64,22.30,117.42
'Endowment Realty Investors','Commonfund',903.40,9.72,1.25,0.32,124.65,102.77
'Endowment Realty Investors II','Commonfund',910.00,17.49,1.54,2.27,151.37,130.30
'EnerTech Capital Partners I','EnerTech Capital Partners',7.00,28.25,7.43,442.37,300.92,100.00
'EnerVest Acquisition II','EnerVest',20.90,25.93,2.69,147.16,121.35,91.50
'EnerVest Appalachia','EnerVest',56.00,5.00,1.09,109.03,0.00,77.25
'EnerVest Energy','EnerVest',13.80,32.51,1.84,183.63,0.00,83.00
'EnerVest Energy Institutional Fund XII','EnerVest',153.00,-1.90,0.91,25.74,65.02,95.57
'EnerVest Energy Institutional Fund XIII','EnerVest',758.00,0.72,1.01,60.04,41.42,136.62
'EnerVest Energy Institutional Fund XIV','EnerVest',900.00,12.70,1.12,89.68,22.48,56.10
'EnerVest Monroe','EnerVest',14.40,15.62,1.64,1.02,163.36,100.00
'EnerVest Texoma','EnerVest',314.55,14.50,1.57,0.00,157.10,95.30
'Energy & Minerals Group Fund','Energy & Minerals Group',170.00,17.39,1.71,0.00,170.90,78.60
'Energy & Minerals Group Fund II','Energy & Minerals Group',255.00,14.14,1.44,100.00,43.90,85.50
'Energy & Minerals Group Fund III','Energy & Minerals Group',50.00,50.90,3.68,0.00,367.69,100.00
'Energy Capital Partners II','Energy Capital Partners',450.00,7.97,1.30,0.00,130.17,100.00
'Energy Investors Fund I','Energy Investors Funds',290.00,22.00,2.50,0.00,250.20,100.00
'Energy Recovery Fund','Energy Recovery Fund',600.00,26.52,2.56,0.23,255.69,93.77
'Energy Saving Investments','Equitix',1000.00,8.67,1.40,7.43,132.81,138.16
'Energy Special Situations Fund II','Energy Special Situations Funds',1500.00,23.70,2.19,33.17,185.81,95.52
'Energy Spectrum Partners','Energy Spectrum Capital',1750.00,17.83,1.46,80.80,65.52,90.14
'Energy Spectrum Partners II','Energy Spectrum Capital',230.00,10.50,1.87,41.05,146.03,99.17
'Energy Spectrum Partners III','Energy Spectrum Capital',66.00,-3.40,0.76,67.00,9.04,99.46
'Energy Spectrum Partners IV','Energy Spectrum Capital',5182.24,15.00,1.51,29.00,121.80,95.20
'Energy Spectrum Partners V','Energy Spectrum Capital',502.94,53.21,2.55,0.00,254.70,96.70
'Energy Spectrum Partners VI','Energy Spectrum Capital',1315.84,17.75,2.10,0.00,210.20,103.30
'Energy Trust Partners','Energy Trust Capital',567.77,32.32,2.80,0.00,280.42,76.44
'Energy Trust Partners II','Energy Trust Capital',3114.74,32.00,2.02,0.00,202.00,100.38
'Energy Trust Partners III','Energy Trust Capital',4855.60,0.97,1.06,0.00,106.00,90.99
'Energy Trust Partners IV','Energy Trust Capital',2472.18,20.82,1.33,117.00,15.67,38.00
'Energy Trust Partners V','Energy Trust Capital',265.00,20.36,1.97,0.00,197.46,89.72
'Enervest Energy Institutional Fund X','EnerVest',291.00,27.50,2.29,0.00,229.20,100.00
'Enervest Energy Institutional Fund XI','EnerVest',447.00,9.30,1.62,1.40,160.37,114.40
'Enhanced Equity Fund','Enhanced Equity Funds',152.00,-4.94,0.77,0.00,76.75,100.53
'Enterprise Partners VI','Enterprise Partners Venture Capital',17.00,20.00,1.40,140.00,0.00,80.00
'Entertainment IP Fund','Shamrock Capital Advisors',221.00,4.70,1.34,0.00,134.23,105.35
'Equis Asia Fund I','Equis ',620.00,-34.40,0.27,0.69,26.58,96.30
'Equis Asia Fund II','Equis ',1240.00,-12.80,0.45,23.23,21.75,87.75
'Equis Direct Investment Fund','Equis ',16.20,16.95,7.47,0.00,746.76,100.00
'Equistone Partners Europe Fund','Equistone Partners Europe',20.00,24.60,2.22,0.00,221.50,100.00
'Equistone Partners Europe Fund III','Equistone Partners Europe',11.00,12.90,1.46,73.50,72.40,97.30
'Equistone Partners Europe Fund IV','Equistone Partners Europe',25.30,14.50,1.35,79.20,55.70,96.50
'Equitable Deal Flow Fund','Equitable',75.00,15.75,2.39,0.00,238.65,99.63
'Equitix Fund II','Equitix',270.00,1.70,1.08,3.57,103.99,104.88
'Equitix Fund III','Equitix',500.00,19.76,2.15,5.90,208.87,97.25
'Equus Investment Partnership X','Equus Capital Partners',200.00,13.70,1.92,0.00,192.47,69.32
'Erasmus Louisiana Growth Fund II','Aldus Equity',100.00,8.26,1.44,0.00,143.86,100.00
